,recon_loss,sindy_loss_ddx,sindy_loss_z,sindy_regular_loss,tot
0,0.13517923377881383,19.25419405311536,5.068490419418189,4.966712578087096,0.1451094233591086
1,0.00884275322863061,17.826813078230355,0.7918691608556516,4.917134591728259,0.01784492493458804
2,0.007367482868610484,17.612286579836706,0.6706756239484071,4.870068744489342,0.016255860928754518
3,0.006869674695857391,17.59462238724824,0.5751027337684753,4.823002857767093,0.01574397152349068
4,0.006508411350215126,17.562653742018778,0.40480814200298043,4.775933678742427,0.015357738420082504
5,0.0062239910208970115,17.601215787753937,0.2651248265793369,4.728829444593685,0.015085143737115298
6,0.00600414052546309,17.613420079468163,0.13943683999074494,4.6787780652380295,0.014864610478424342
7,0.005828204644832072,17.630234712248395,0.12916335363866419,4.624853686921916,0.014696029080137325
8,0.005697334197106635,17.649123070346324,0.10807217591127773,4.570344271933197,0.014573003272199707
9,0.005587950283602165,17.605519780687466,0.11382180290996649,4.5183983760274895,0.014441585696189646
10,0.00549233484728511,17.59755241491233,0.09179965693764626,4.465157858125723,0.014340353079709657
11,0.005397981341192677,17.613134147255284,0.09641282832261863,4.413137599920771,0.014253500878668515
12,0.005292358315864186,17.636991537300645,0.10892455804215115,4.35967094883038,0.014159897366052221
13,0.005201655434100491,17.628168792481635,0.11097456097223196,4.307695215674722,0.014064365867406699
14,0.0051167186580978,17.611849730181845,0.15502988933852524,4.254995321771901,0.013972945452021187
15,0.005034277820663088,17.62384435933107,0.14278720354863034,4.202984141696031,0.013895369621266605
16,0.004926055898166196,17.639676519260284,0.12999733352357415,4.152799466612992,0.013793922403151063
17,0.004842391724039795,17.639214940891144,0.12356872109186118,4.102347018612418,0.013709201507127969
18,0.004752313219912493,17.64757297904628,0.14178687782519184,4.050996412896806,0.01362369946874441
19,0.004668288680303628,17.667852462476986,0.1348448470234871,3.999554415417325,0.013548953061223409
20,0.004612075672099355,17.63183167330019,0.12966264361978336,3.948194216770731,0.01347395696434056
21,0.004547083240215946,17.658276958830037,0.1438304392063314,3.897534821443497,0.013422389016457044
22,0.004473486532617337,17.649574619949245,0.13425972718437007,3.8478856041173266,0.013343466095816178
23,0.004443160462887234,17.65138288364289,0.12301915741650163,3.797345791652704,0.01331297673024
24,0.004391731756626611,17.641931552036553,0.13223243806107787,3.7457461281187214,0.013256767017256681
25,0.004352739252814442,17.66671989829677,0.15592032414712723,3.6946673560294374,0.013230842283102357
26,0.0043080634034126045,17.646171588047295,0.15295324901676483,3.6443523054669615,0.013175240860196056
27,0.004243440128222203,17.63209423745514,0.16766453263865913,3.594841345100646,0.013103819303926388
